0h_01	0h_02	0h_03	0h_04	0h_05	0h_06	4h_01	4h_02	4h_03	4h_04	4h_05	4h_06	24h_01	24h_02	24h_03	24h_04	24h_05	24h_06	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Peptides 0h_01	Peptides 0h_02	Peptides 0h_03	Peptides 0h_04	Peptides 0h_05	Peptides 0h_06	Peptides 4h_01	Peptides 4h_02	Peptides 4h_03	Peptides 4h_04	Peptides 4h_05	Peptides 4h_06	Peptides 24h_01	Peptides 24h_02	Peptides 24h_03	Peptides 24h_04	Peptides 24h_05	Peptides 24h_06	Protein IDs	Majority protein IDs	Protein names	Gene names	id
27.1824359893799	27.3143215179443	27.3873062133789	27.3234558105469	27.1367263793945	27.5068054199219	27.3656120300293	27.0773487091064	27.3869781494141	27.0258045196533	27.3113803863525	27.0813159942627	27.4426879882813	27.3430786132813	27.4190063476563	27.2523231506348	27.3680305480957	27.347225189209				21	21	21	49.8	49.8	49.8	60.435	0	188.15	12746000000	28	184	9	9	12	14	11	10	9	6	10	11	11	13	11	14	12	10	11	12	D3YYT1;Q922P9	D3YYT1;Q922P9	Putative oxidoreductase GLYR1	Glyr1	1066
24.5976238250732	24.7252101898193	25.4293403625488	24.1151752471924	24.1018447875977	25.244197845459	24.0425453186035	25.3691291809082	25.6203651428223	24.9674129486084	24.9651489257813	25.2529563903809	25.6334686279297	24.4930191040039	25.3631725311279	24.0816345214844	24.8354473114014	24.9920959472656				5	5	5	14.9	14.9	14.9	53.551	0	16.239	1005700000	25	31	1	2	4	1	1	2	1	2	3	2	1	2	2	1	2	2	1	2	E9QM06;D3YZ08;O35144-2;O35144;F6VIR4;Q8C9B6	E9QM06;D3YZ08;O35144-2;O35144	Telomeric repeat-binding factor 2	Terf2	1068
27.9697189331055	27.5513477325439	28.5372333526611	27.9271087646484	28.1030464172363	28.4860801696777	27.8473281860352	28.2985458374023	28.1131687164307	28.1058444976807	27.9373054504395	28.2870082855225	28.3143653869629	28.1658115386963	27.9329204559326	27.7557640075684	28.3522872924805	27.6938514709473				11	11	11	45.5	45.5	45.5	20.448	0	84.169	11801000000	12	110	6	5	9	5	5	8	6	7	7	5	6	5	6	4	5	6	4	3	D3YZ09;Q3TKG5;Q9CY66-3;Q9CY66-2;Q9CY66;F6SL78	D3YZ09;Q3TKG5;Q9CY66-3;Q9CY66-2;Q9CY66	H/ACA ribonucleoprotein complex subunit 1	Gar1	1069
24.9842224121094	24.9468154907227	25.5476036071777	24.9460468292236	24.6384601593018	23.989143371582	25.8977222442627	25.439754486084	25.2292766571045	25.6325073242188	26.0527496337891	24.2250862121582	25.8353290557861	25.806266784668	24.8026294708252	25.1415481567383	25.4573345184326	25.3508605957031				4	4	4	12.5	12.5	12.5	60.995	0	9.2276	1013300000	31	34	3	1	2	2	2	2	3	1	1	2	2	1	2	2	2	0	1	2	D3YZ54;Q9QXE0;E9PWM4;D6RDE9;E9Q0K0;E9Q7H7;E9Q9L4	D3YZ54;Q9QXE0;E9PWM4	2-hydroxyacyl-CoA lyase 1	Hacl1	1070
24.8306350708008	25.723539352417	25.8684902191162	24.4097309112549	25.2513675689697	24.5345878601074	25.4081764221191	25.070821762085	25.1054344177246	25.0200061798096	25.0236644744873	24.0150203704834	24.5604667663574	25.0560417175293	25.4526500701904	25.1765308380127	25.415641784668	24.8466911315918				10	9	7	7.7	7.2	5.7	212.33	0	21.749	1279700000	94	37	1	2	3	3	2	1	2	3	2	4	1	4	1	2	3	3	4	1	D3YZ62;D3Z4J3;Q99104;F6TDE5;F6Z2S4;B8JK05	D3YZ62;D3Z4J3;Q99104	Unconventional myosin-Va	Myo5a	1071
28.5285415649414	28.5521183013916	28.4604530334473	28.5609245300293	28.5347862243652	28.4836235046387	28.5499172210693	28.4894142150879	28.5390090942383	28.6333255767822	28.6543769836426	28.5438842773438	28.4633007049561	28.3092136383057	28.3595943450928	28.292459487915	28.4089221954346	28.3271446228027				27	27	26	43.1	43.1	40.6	61.755	0	161.51	30276000000	20	269	18	16	17	12	15	13	16	14	16	16	16	19	13	17	12	16	15	12	D3YZC9;E9Q4Q2;D3YZD0;Q3UK67;Q3UI45;Q64213-2;Q64213-3;Q64213;Q3TZI3;D3YVH4;F8WHF9;D6RDB7	D3YZC9;E9Q4Q2;D3YZD0;Q3UK67;Q3UI45;Q64213-2;Q64213-3;Q64213;Q3TZI3;D3YVH4	Splicing factor 1	Sf1	1073
27.2635612487793	27.6255435943604	27.3368797302246	27.5077877044678	27.5075607299805	27.2508792877197	27.344518661499	27.4549732208252	27.4075450897217	27.0337009429932	27.3449420928955	27.1412162780762	27.8379173278809	27.5636920928955	27.5832653045654	27.7251396179199	27.5154037475586	27.6393413543701				21	21	21	41.9	41.9	41.9	75.002	0	76.919	12338000000	34	161	10	11	9	7	8	11	11	9	10	9	7	7	11	13	10	12	11	9	D3YZN4;Q3ULF4;D3YXB7;F6W695;G3UX97;D3Z342;F6VTG4	D3YZN4;Q3ULF4;D3YXB7	Paraplegin	Spg7	1074
24.8127460479736	25.7486362457275	24.8224239349365	24.5083847045898	25.1481838226318	25.7201499938965	24.702917098999	25.8762397766113	26.0508003234863	25.954647064209	24.8784160614014	25.613410949707	25.4077625274658	25.7456836700439	25.7477073669434	25.7869358062744	26.1143608093262	25.926420211792				7	7	7	22.8	22.8	22.8	52.938	0	11.714	1364100000	23	32	0	1	1	1	1	2	3	2	4	3	2	2	1	2	3	4	3	3	D3YZP9;F6SXB0	D3YZP9	Coiled-coil domain-containing protein 6	Ccdc6	1075
28.9253559112549	28.1327610015869	28.8183937072754	28.7408866882324	28.5340824127197	28.7002830505371	28.4503784179688	29.087272644043	28.6893920898438	28.657377243042	28.37451171875	28.4925136566162	28.6509914398193	28.3897285461426	28.697998046875	28.6487312316895	28.6269016265869	28.7310771942139				6	6	6	34.6	34.6	34.6	21.276	0	35.413	13636000000	11	71	4	4	5	4	4	4	4	3	4	4	2	4	4	3	4	2	4	4	E9Q7G1;D3YZZ5	E9Q7G1;D3YZZ5		Tmed7	1078
25.9902095794678	25.787633895874	26.1981105804443	25.9131240844727	25.4476776123047	25.8841590881348	26.5556106567383	26.4570732116699	26.2286319732666	26.4316368103027	26.3449764251709	26.4258403778076	26.5121669769287	26.5478382110596	26.3536834716797	26.1269550323486	26.4584045410156	26.1830596923828				27	27	27	36.7	36.7	36.7	114.77	0	110.8	5452300000	58	134	6	4	8	3	4	6	8	9	7	12	8	9	8	8	11	6	8	8	D3Z061;Q8C7R4	D3Z061;Q8C7R4	Ubiquitin-like modifier-activating enzyme 6	Uba6	1081
25.0379314422607	25.4563293457031	24.957275390625	24.5911979675293	24.7822895050049	25.3995323181152	23.6831245422363	24.6633892059326	24.573522567749	24.5921688079834	24.8458881378174	23.7930431365967	25.7043514251709	25.9750003814697	23.729398727417	25.9925880432129	25.8799591064453	26.0991077423096				2	2	2	21.1	21.1	21.1	18.188	0	4.4856	670400000	8	20	0	1	1	1	0	2	1	1	0	0	1	0	2	2	2	2	2	2	Q3U6U3;Q3TUM2;D3Z067;O88848;O88848-2;Q8VCV3	Q3U6U3;Q3TUM2;D3Z067;O88848;O88848-2;Q8VCV3	ADP-ribosylation factor-like protein 6	Arl6	1082
28.0695323944092	27.8227443695068	27.9268836975098	27.670539855957	27.7338905334473	27.9155311584473	28.1856517791748	28.3007297515869	28.2208042144775	28.6346416473389	28.2011165618896	28.3323631286621	27.9064998626709	27.9299335479736	27.75417137146	27.8672046661377	27.7906684875488	27.9690055847168				11	11	11	49.2	49.2	49.2	33.591	0	323.31	14302000000	13	134	6	5	5	7	8	6	7	7	5	7	8	8	5	7	6	6	7	6	D3Z0F5;Q3UIT2;O88545;F6QK86	D3Z0F5;Q3UIT2;O88545	COP9 signalosome complex subunit 6	Cops6	1084
27.4889945983887	27.4642753601074	27.5507621765137	27.503246307373	27.4465579986572	27.448450088501	27.3592586517334	27.1101837158203	27.3671131134033	27.0419731140137	27.3600120544434	27.128490447998	27.0657901763916	27.2403621673584	27.1171379089355	26.9380912780762	27.0843601226807	27.1035957336426				37	37	37	46.2	46.2	46.2	95.493	0	131.24	16941000000	44	268	12	16	19	15	19	20	14	17	13	20	15	16	15	14	17	12	12	12	D3Z0M9	D3Z0M9		Ddx23	1087
26.9238834381104	26.9539356231689	26.8752555847168	26.6021537780762	27.1494770050049	26.8215293884277	26.7846908569336	26.7876834869385	26.7849407196045	26.9871768951416	26.9232044219971	26.8226222991943	26.7474002838135	26.3940296173096	26.4602336883545	24.2866039276123	26.6901912689209	25.0064487457275				10	10	10	42.4	42.4	42.4	37.166	0	34.549	3967400000	17	74	5	4	5	5	5	5	5	3	7	4	6	6	6	4	4	1	2	1	D3Z132;Q5U4D9	D3Z132;Q5U4D9	THO complex subunit 6 homolog	Thoc6	1090
27.656286239624	27.5584449768066	27.7110252380371	27.7171840667725	27.4152240753174	27.6943817138672	27.4799289703369	27.4338836669922	27.3208770751953	27.2708835601807	27.4627933502197	27.4441108703613	27.3838500976563	27.6499309539795	27.5752086639404	27.2272911071777	27.4981555938721	27.4375381469727				37	37	37	29.8	29.8	29.8	182.12	0	153.85	11711000000	82	224	13	13	22	13	12	18	12	17	9	17	10	16	13	15	13	10	10	12	E9Q7L3;E9Q7L2;D3Z1N4;E9Q4Y5;F8VQD1;Q8BSQ9;D3YYF2;D3Z1W6;Q8BSQ9-2;F6THL5;D6RIL0;D6RI94;D3Z3R4;Q9D7L7	E9Q7L3;E9Q7L2;D3Z1N4;E9Q4Y5;F8VQD1;Q8BSQ9;D3YYF2;D3Z1W6;Q8BSQ9-2;F6THL5;D6RIL0;D6RI94;D3Z3R4	Protein polybromo-1	Pbrm1	1093
27.6061840057373	27.7865619659424	27.519983291626	27.6865901947021	27.7514915466309	28.0036201477051	27.7375049591064	27.769006729126	27.642650604248	27.6683082580566	27.7881183624268	27.8140888214111	27.6966400146484	27.4064102172852	27.3905086517334	27.4644317626953	27.3395156860352	27.6635665893555				9	9	9	36.2	36.2	36.2	29.591	0	37.778	9144800000	17	91	6	6	4	4	6	6	6	5	6	5	4	5	5	6	4	4	5	3	D3Z2J6;Q9D710	D3Z2J6;Q9D710	Thioredoxin-related transmembrane protein 2	Tmx2	1096
27.3377304077148	27.5687007904053	27.2012557983398	27.4306163787842	27.3446884155273	27.1397533416748	27.0286521911621	26.8384590148926	27.1280975341797	27.1620216369629	27.346887588501	26.9502696990967	27.2602443695068	27.335262298584	27.0821285247803	27.3434181213379	27.0770416259766	27.2137298583984				11	11	11	57.4	57.4	57.4	14.279	0	26.008	5443800000	5	76	4	3	4	4	5	5	5	5	6	5	4	5	6	7	5	4	4	5	D3Z2K2;Q9CR88	D3Z2K2;Q9CR88	28S ribosomal protein S14, mitochondrial	Mrps14	1097
27.0662002563477	26.8567371368408	26.5691795349121	27.3915729522705	26.8542423248291	26.8774814605713	27.0064601898193	26.9480419158936	26.6912574768066	26.4877834320068	26.8836688995361	26.5718288421631	27.0617790222168	27.0219993591309	27.1589431762695	26.6661434173584	27.0606460571289	26.8836688995361				13	13	13	50.3	50.3	50.3	37.965	0	157.37	6070800000	15	93	4	8	4	4	6	6	4	5	8	4	5	8	7	6	5	6	7	4	D3Z3S1;Q3UAP1;Q9WUQ2;A0A0J9YU39;F6XLZ3	D3Z3S1;Q3UAP1;Q9WUQ2	Prolactin regulatory element-binding protein	Preb	1105
27.1754093170166	27.2852439880371	26.8968906402588	26.8406219482422	26.8283252716064	26.9553775787354	27.1454010009766	27.1047954559326	27.1234664916992	27.1913108825684	27.2112255096436	27.1101837158203	26.7502155303955	26.8421821594238	26.9175243377686	26.6677684783936	26.7781867980957	26.8757247924805				8	8	8	33.6	33.6	33.6	25.037	0	74.358	7149100000	12	103	6	5	6	7	7	6	6	7	6	7	4	7	5	4	5	3	3	5	D3Z440;Q9CZ04;Q9CZ04-2;D3YVI6;D3Z0S0	D3Z440;Q9CZ04;Q9CZ04-2;D3YVI6	COP9 signalosome complex subunit 7a	Cops7a	1107
26.0738182067871	25.8747463226318	26.4883804321289	24.9925880432129	24.1103649139404	26.7089881896973	24.2849311828613	25.9317493438721	26.1900119781494	25.8999366760254	25.8825855255127	26.0829811096191	26.2728252410889	25.9823322296143	26.1851978302002	26.3361473083496	26.3373908996582	25.2016620635986				6	6	6	33.5	33.5	33.5	21.809	0	5.9625	1308600000	11	37	3	2	2	0	2	2	0	3	2	3	1	2	2	2	2	3	2	1	D3Z4A3;Q6NZQ6-2;Q6NZQ6;A0A2R8W747;Q6NZQ6-3;D3Z6P2;D3Z606;A0A2R8VK26;D3Z4S9	D3Z4A3;Q6NZQ6-2;Q6NZQ6;A0A2R8W747;Q6NZQ6-3	Zinc finger protein 740	Zfp740;Znf740	1109
25.0379619598389	25.4593048095703	25.519832611084	25.2488632202148	25.5595836639404	25.6298427581787	24.7540950775146	25.0282096862793	25.3793125152588	24.9802398681641	24.095775604248	24.909122467041	25.2490177154541	24.9391746520996	25.1041316986084	25.239429473877	24.3423156738281	25.2340526580811				6	6	6	11.9	11.9	11.9	87.861	0	13.876	809460000	30	37	1	0	4	0	2	3	3	6	2	3	1	3	3	1	2	1	1	0	D3Z4C0;Q91VS8	D3Z4C0;Q91VS8	FERM, RhoGEF and pleckstrin domain-containing protein 2	Farp2	1110
24.4275054931641	26.0299377441406	25.4030494689941	25.9217853546143	25.7051162719727	25.327522277832	26.1651496887207	24.2110862731934	25.8150424957275	25.4048900604248	26.0106906890869	25.9279804229736	25.2569541931152	25.7463493347168	25.4995098114014	25.0349044799805	24.6407318115234	26.1051559448242				3	3	3	20.5	20.5	20.5	20.041	0	14.623	1251800000	7	35	0	2	2	1	2	3	3	1	2	1	3	2	2	2	3	1	1	3	D3Z6H3;D3Z4E5;Q9WUB4;F6XWI6	D3Z6H3;D3Z4E5;Q9WUB4	Dynactin subunit 6	Dctn6	1112
24.7280025482178	24.9076499938965	26.1796474456787	26.1671810150146	26.1757888793945	26.2045440673828	26.4116230010986	26.6235218048096	26.6357498168945	26.8167762756348	24.5148983001709	26.7029266357422	24.7663135528564	26.256685256958	26.1264839172363	26.2041702270508	26.3957138061523	23.8024024963379				5	5	5	25.2	25.2	25.2	27.58	0	28.88	2219000000	11	43	1	1	3	2	3	2	2	4	4	4	2	4	1	2	2	2	2	0	D3Z4J5;Q9D1H7;D3Z7S0;Q9D1H7-2	D3Z4J5;Q9D1H7;D3Z7S0;Q9D1H7-2	Golgi to ER traffic protein 4 homolog	Get4	1113
26.2258586883545	26.3236789703369	25.9454765319824	26.4516448974609	25.0444736480713	26.0954093933105	24.6621074676514	26.5468368530273	25.843355178833	26.1662998199463	26.124532699585	25.8683948516846	25.808895111084	25.5518321990967	26.1679840087891	25.8196048736572	25.9459247589111	26.1322212219238				8	8	8	35.2	35.2	35.2	41.152	0	87.604	2242100000	18	43	4	2	4	3	2	4	1	3	2	3	4	3	2	3	2	2	2	2	D3Z4P2;P59481;A0A0A6YX25;J3QNZ7;F6QN75;Q05CD1	D3Z4P2;P59481;A0A0A6YX25;J3QNZ7	VIP36-like protein	Lman2l	1114
28.1303577423096	27.99733543396	28.1303577423096	27.9749240875244	28.1252918243408	28.038890838623	28.0179176330566	27.6025791168213	27.9663124084473	27.629508972168	27.9823417663574	27.9816341400146	27.8794097900391	27.9063282012939	27.832857131958	27.6647872924805	27.9769458770752	27.8009471893311				26	26	26	62.2	62.2	62.2	56.937	0	143.4	16872000000	29	200	13	12	14	12	9	13	11	11	11	13	10	14	12	10	10	7	12	10	Q922V4;D3Z4V1;F8WI31	Q922V4;D3Z4V1;F8WI31	Pleiotropic regulator 1	Plrg1	1115
27.1377029418945	27.3391761779785	27.1154518127441	27.1583652496338	27.2407264709473	27.1398525238037	27.0852718353271	27.0087051391602	27.0260162353516	27.2496147155762	27.0648651123047	27.0219993591309	26.9374179840088	25.9048118591309	25.9995307922363	27.1326141357422	26.9652118682861	26.8278408050537				28	28	28	40.1	40.1	40.1	112.53	0	79.477	6987100000	58	120	8	8	10	12	6	5	5	12	7	13	10	9	8	3	4	7	8	8	D3Z5I1;Q3UPF5;Q3UPF5-2;G3X9X5;Q8K302;Q9D6F5	D3Z5I1;Q3UPF5;Q3UPF5-2;G3X9X5;Q8K302	Zinc finger CCCH-type antiviral protein 1	Zc3hav1	1118
26.3715572357178	26.2271995544434	26.3359775543213	26.5509815216064	26.5757141113281	26.3470573425293	26.1951103210449	26.0023880004883	25.8684177398682	26.0935974121094	26.5007858276367	26.181676864624	26.0050468444824	26.2162685394287	26.0744304656982	25.9819831848145	26.2707958221436	26.1902389526367				11	11	11	38	38	38	45.854	0	29.699	4182900000	22	86	4	5	8	5	7	8	5	5	3	7	4	7	3	4	5	2	2	3	D3Z5N6;Q61103;Q3UKV4;A0A494BBF7;Q1RLL2;F8WIP7;F6YKQ9;D3YYG6;Q6GTK4;D3YY44;Q9QX66-3;Q9QX66;Q9QX66-2	D3Z5N6;Q61103;Q3UKV4;A0A494BBF7	Zinc finger protein ubi-d4	Dpf2	1119
28.0550174713135	28.0773983001709	27.8100490570068	27.9329204559326	27.9699935913086	27.9713096618652	28.0897750854492	27.7869358062744	28.074390411377	28.4798126220703	28.3930072784424	28.0447368621826	28.1822452545166	28.2844944000244	28.2294940948486	28.52783203125	28.5340824127197	28.3554821014404				11	11	11	76.4	76.4	76.4	16.137	0	135.41	18984000000	11	149	8	7	9	6	6	7	6	4	7	7	8	7	6	7	6	6	6	6	D3Z645;Q9QZ88;Q9QZ88-2;D3YYD5;D3YW98	D3Z645;Q9QZ88;Q9QZ88-2;D3YYD5;D3YW98	Vacuolar protein sorting-associated protein 29	Vps29	1122
26.4974403381348	26.3408584594727	26.7896747589111	26.711877822876	23.6858253479004	26.6458148956299	26.6176490783691	26.4688339233398	26.5821895599365	26.5008163452148	26.4615459442139	26.3167057037354	25.044849395752	24.4361400604248	26.5192642211914	26.6158256530762	26.6662788391113	26.4511737823486				6	6	6	42.4	42.4	42.4	20	0	22.104	2902700000	9	38	2	2	3	2	1	2	4	3	3	2	2	4	1	1	2	3	4	4	D3Z687;Q9DCT6-2;Q9DCT6;F6XN97;F8WH46;F6S0D5;A2CF80;A2CF83;Q9DCT6-4;Q9DCT6-3;H3BJI0	D3Z687;Q9DCT6-2;Q9DCT6;F6XN97;F8WH46	Chromatin complexes subunit BAP18	0610010K14Rik;Bap18	1123
26.0792407989502	25.9290866851807	25.9744758605957	25.9025135040283	23.4590759277344	26.0100288391113	24.9416027069092	25.8072986602783	26.1501178741455	25.8779487609863	26.1639614105225	25.865047454834	25.8835983276367	26.2988166809082	26.2027149200439	25.4434719085693	24.4636383056641	26.4863567352295				7	7	7	34.2	34.2	34.2	42.291	0	74.671	2155800000	23	44	2	2	2	3	1	2	1	4	3	4	3	5	4	2	3	2	1	2	D3Z6W2;Q06180-2;Q06180	D3Z6W2;Q06180-2;Q06180	Tyrosine-protein phosphatase non-receptor type;Tyrosine-protein phosphatase non-receptor type 2	Ptpn2	1125
24.8819427490234	25.1092872619629	23.4750995635986	24.7925319671631	24.8930988311768	24.9503364562988	24.2321815490723	24.6333389282227	24.7319278717041	24.7927074432373	23.6124610900879	24.9479484558105	25.491641998291	26.09787940979	24.7851657867432	24.6319198608398	24.731050491333	24.7519226074219				4	4	4	9.4	9.4	9.4	50.254	0	4.2541	539150000	23	30	2	3	1	2	2	2	1	2	1	1	1	2	1	2	2	1	2	1	D3Z6W7;Q3UHH8;Q3UHH8-2	D3Z6W7;Q3UHH8;Q3UHH8-2	Glucoside xylosyltransferase 1	Gxylt1	1126
24.8993816375732	23.4385108947754	24.4220218658447	24.6922912597656	25.1748046875	26.904146194458	25.388219833374	24.6892471313477	24.8582439422607	25.2273502349854	27.7476558685303	25.7096977233887	28.2228317260742	24.9652233123779	24.0335006713867	27.9088478088379	27.9379787445068	24.6285095214844				3	3	2	3.7	3.7	2.6	105.05	0.00065934	2.6151	2245500000	40	19	0	1	1	1	0	2	0	1	0	1	2	1	2	1	1	2	2	1	D3Z709;Q3UHD8;Q9D415-5;Q9D415-4;Q9D415-3;Q9D415-2;Q9D415;Q9D415-6;Q3TQC6;Q3UVU8;A0A3B2WD59;D3Z6F4;E9QAR5;D3Z508;A0A3B2W7Z1	D3Z709;Q3UHD8;Q9D415-5;Q9D415-4;Q9D415-3;Q9D415-2;Q9D415;Q9D415-6	Disks large-associated protein 1	Dlgap1	1127
26.4427356719971	26.4703712463379	25.5212421417236	25.9841804504395	24.1622772216797	25.5793151855469	26.4332618713379	26.3492183685303	26.8991985321045	26.680700302124	26.636302947998	26.5930614471436	26.0374355316162	26.2785263061523	26.1528453826904	25.7930030822754	25.9413414001465	25.7664070129395				11	11	11	30.4	30.4	30.4	62.352	0	68.109	3608300000	26	75	4	4	3	3	1	2	5	6	7	7	5	7	2	6	5	2	4	4	D3Z780;Q61749;Q61749-2;A0A0J9YUY0;F7CPG6	D3Z780;Q61749;Q61749-2	Translation initiation factor eIF-2B subunit delta	Eif2b4	1131
27.3407039642334	27.3922290802002	27.1121730804443	27.4055995941162	27.5027141571045	27.7749862670898	27.4870777130127	27.1341819763184	27.3656959533691	27.1136646270752	27.5939884185791	27.28489112854	27.818058013916	27.712272644043	27.6387214660645	27.4163513183594	27.7151565551758	27.6322860717773				13	13	13	72.8	72.8	72.8	19.378	0	90.168	7393600000	8	95	8	4	4	4	10	7	3	5	5	4	7	6	6	7	6	3	6	7	D3Z7C0;Q3UKS6;Q9Z2Q5	D3Z7C0;Q3UKS6;Q9Z2Q5	39S ribosomal protein L40, mitochondrial	Mrpl40	1133
25.9993152618408	26.2537670135498	25.9216613769531	24.386791229248	25.2995452880859	25.1535453796387	25.9431095123291	25.9832668304443	25.4145450592041	26.1119155883789	25.6622619628906	25.895528793335	25.6907043457031	25.260835647583	25.4688339233398	25.8375930786133	25.77077293396	25.769889831543				8	8	8	51.1	51.1	51.1	20.149	0	13.671	2007500000	13	53	3	3	5	1	1	1	5	5	2	5	3	4	1	3	2	4	4	3	D3Z7E6;Q3TJC2;Q61205;D3Z2X5;Q8CA83	D3Z7E6;Q3TJC2;Q61205	Platelet-activating factor acetylhydrolase IB subunit gamma	Pafah1b3	1136
24.9439220428467	24.0308742523193	25.9638233184814	24.2045917510986	25.2990970611572	24.5310344696045	24.983362197876	26.0927715301514	26.3178787231445	24.4959468841553	25.3146152496338	24.8097972869873	26.489315032959	26.5641994476318	26.6314525604248	26.0494499206543	26.3931293487549	23.5202503204346				34	3	3	60.2	6.8	6.8	73.963	0	12.649	1511900000	35	29	15	15	17	12	15	12	14	18	19	15	13	16	19	16	17	13	17	14	D3Z7P3;D3Z7P4;F6U529;F7B327	D3Z7P3;D3Z7P4	Glutaminase kidney isoform, mitochondrial	Gls	1138
27.8420009613037	27.8395404815674	28.2017707824707	27.8272953033447	27.8439788818359	28.106294631958	27.8828525543213	28.1254386901855	27.7920970916748	28.044059753418	27.5043830871582	27.8860549926758	27.8937129974365	28.1589431762695	28.0849170684814	27.8408622741699	27.9696636199951	27.8904685974121				34	34	3	66.7	66.7	7	65.994	0	323.31	27048000000	31	297	16	14	17	12	15	12	14	16	19	15	13	16	18	15	16	12	17	13	D3Z7P3-2;F6RDM4	D3Z7P3-2	Glutaminase kidney isoform, mitochondrial	Gls	1139
27.4796199798584	27.271240234375	27.4683990478516	27.5876350402832	27.4306163787842	27.4514408111572	27.1627902984619	27.3414688110352	27.489990234375	27.2737312316895	27.6071014404297	27.0940608978271	27.2002277374268	26.9964733123779	27.2363529205322	26.9483776092529	27.0245361328125	26.7803173065186				4	4	4	50.7	50.7	50.7	7.818	0	25.04	4498400000	3	44	2	3	2	3	3	2	2	2	2	2	3	2	3	3	2	3	2	3	D3Z7Q2	D3Z7Q2		Smim20	1140
24.1162700653076	26.1511249542236	25.862211227417	25.9387645721436	25.8488578796387	24.5162963867188	24.1777687072754	26.4128360748291	26.1279792785645	25.2534275054932	26.1147975921631	26.0339965820313	26.1433792114258	26.1669120788574	26.2982406616211	25.7851142883301	26.0373516082764	26.2550106048584				11	11	11	21.9	21.9	21.9	90.72	0	27.231	1893200000	52	46	1	4	4	5	4	2	1	3	4	1	3	4	5	5	3	2	2	3	D3Z7V3;H7BX64;Q3URD3-2;Q3URD3;F8WIH0;F6YCM8;Q3URD3-5;F6UV57;Q3URD3-4;Q3URD3-3;Q3TQF4;F6WY34	D3Z7V3;H7BX64;Q3URD3-2;Q3URD3;F8WIH0;F6YCM8;Q3URD3-5	Sarcolemmal membrane-associated protein	Slmap	1141
26.5986099243164	25.253381729126	26.3754577636719	26.6904582977295	26.631591796875	26.3135967254639	26.0387115478516	26.3694629669189	26.4852828979492	25.9526271820068	26.326322555542	26.1339473724365	26.6711463928223	26.9179801940918	26.7488079071045	26.546293258667	25.5577354431152	24.2836780548096				20	6	6	46.3	22.9	22.9	61.389	0	51.078	2903300000	33	72	11	9	11	12	9	14	11	11	10	10	8	12	15	16	12	12	10	6	D3Z7X0;D3Z2B3	D3Z7X0;D3Z2B3		Acad12	1142
27.0059242248535	26.9207077026367	26.7117481231689	26.7745475769043	23.8043041229248	26.9983043670654	27.1246509552002	27.3060855865479	26.9651012420654	27.1976985931396	27.1899929046631	27.0977821350098	27.1597137451172	27.1543159484863	26.9693908691406	27.0936584472656	27.1904640197754	27.1745529174805				3	3	3	48.1	48.1	48.1	16.453	0	12.24	4395000000	4	52	3	2	2	2	1	3	2	2	3	2	3	3	3	2	3	3	2	2	D5MCW4;Q9CQ89;Q9CQ89-3	D5MCW4;Q9CQ89	Protein CutA	Cuta	1144
27.3157043457031	26.9332580566406	27.1781673431396	27.0429134368896	27.3700275421143	27.1099853515625	26.5721168518066	27.1933822631836	27.2607822418213	27.2293109893799	26.8894824981689	26.9144477844238	24.5792198181152	26.5671634674072	24.034595489502	23.9762916564941	26.4058094024658	26.5166664123535				7	7	7	21.6	21.6	21.6	39.857	0	17.957	2613200000	18	44	4	5	3	3	4	3	3	2	3	3	2	3	0	3	1	1	2	2	D6RFQ2;Q9Z210;E9PXK7;D6RFR1	D6RFQ2;Q9Z210;E9PXK7	Peroxisomal membrane protein 11B	Pex11b	1151
27.848165512085	24.6932430267334	27.5508346557617	25.437047958374	27.5394897460938	28.1067943572998	27.65846824646	28.1590404510498	27.6767387390137	27.6345729827881	27.3228549957275	27.9475402832031	25.176383972168	24.3078689575195	27.0920448303223	24.9795188903809	27.5842704772949	26.502986907959				4	4	4	36.7	36.7	36.7	8.9142	0	66.976	5680400000	6	52	2	1	1	1	1	2	2	4	1	3	2	3	1	1	2	1	2	3	D6RFU9;Q3U4T9;Q3TVX7;O09117-2;O09117	D6RFU9;Q3U4T9;Q3TVX7;O09117-2;O09117	Synaptophysin-like protein 1	Sypl;Sypl1	1152
26.1574802398682	25.3440418243408	26.0904502868652	26.0889759063721	24.3260860443115	26.0255298614502	26.1782989501953	25.7863121032715	26.0425586700439	24.5486011505127	26.2504634857178	26.0324630737305	26.2084922790527	25.9069919586182	26.1576347351074	25.3878841400146	24.7031230926514	26.0779590606689				2	2	2	56	56	56	5.6612	0	5.615	1481700000	3	26	2	1	2	2	1	2	2	2	2	1	0	2	2	2	2	2	2	2	F6WM75;D6RG69;Q9D162-3;Q9D162;Q9D162-2	F6WM75;D6RG69;Q9D162-3;Q9D162;Q9D162-2	Coiled-coil domain-containing protein 167	Ccdc167	1154
